gitOutlet_ID,volume_mean,volume_sum,transactions,Potential_Target,target,Outlet_ID,Latitude,Longitude,nearby_schools
OUT_14004,19.94644442217241,578.446888243,29,60.556550907999984,60.556550907999984,OUT_14004,7.451157,79.88318,5
OUT_14005,20.10769217901923,1045.599993309,52,27.729274338499994,27.729274338499994,OUT_14005,7.770554,80.011941,5
OUT_14006,11.469476601315788,217.920055425,19,23.442372972999912,23.442372972999912,OUT_14006,7.702292,80.141271,5
OUT_14007,28.764334783470588,1466.981073957,51,127.49454865,127.49454865,OUT_14007,7.713497,80.150921,5
OUT_14008,37.00425009092593,1998.22950491,54,124.00274847,124.00274847,OUT_14008,7.536115,80.158691,5
OUT_14009,32.43203110484127,2043.217959605,63,124.4449987,124.4449987,OUT_14009,7.847214,80.109397,5
OUT_14010,10.35470394064,258.867598516,25,22.599711299999974,22.599711299999974,OUT_14010,7.839206,80.148483,5
OUT_14011,19.46169089596875,1245.548217342,64,40.03408460699999,40.03408460699999,OUT_14011,7.9277,80.06084,5
OUT_14012,6.293381196823529,106.987480346,17,13.117214046,13.117214046,OUT_14012,7.463583,79.97042,5
OUT_14013,13.452532808333332,322.8607874,24,58.223519464,58.223519464,OUT_14013,7.647542,79.913197,5
OUT_14014,66.89075298579439,7157.31056948,107,268.11346404999995,268.11346404999995,OUT_14014,7.488711,80.118083,5
OUT_14015,69.19197537123596,6158.08580804,89,327.5980157999998,327.5980157999998,OUT_14015,7.888529,79.978946,5
OUT_14016,13.456663403733334,403.699902112,30,46.17676617949989,46.17676617949989,OUT_14016,8.074969,79.904072,5
OUT_14017,27.690018595551724,1606.021078542,58,120.54823972,120.54823972,OUT_14017,8.031356,79.911978,5
OUT_14018,16.22062831,291.97130958,18,78.93221918599998,78.93221918599998,OUT_14018,7.981198,80.031157,5
OUT_14019,19.19014737608929,1074.648253061,56,41.7895958325,41.7895958325,OUT_14019,7.84217,79.898414,5
OUT_14020,10.54119985064706,179.200397461,17,27.25137923599997,27.25137923599997,OUT_14020,7.739057,80.072626,5
OUT_14021,28.54464746009836,1741.223495066,61,121.0092774,121.0092774,OUT_14021,7.811047,80.097539,5
OUT_14022,21.66924362552,541.731090638,25,65.639623606,65.639623606,OUT_14022,7.532349,80.288537,5
OUT_14023,156.44186434357576,25812.90761669,165,630.4723627799999,630.4723627799999,OUT_14023,7.743086,79.893225,5
OUT_14024,66.09392560096775,8195.64677452,124,305.2442273749999,305.2442273749999,OUT_14024,8.006709,80.106696,5
OUT_14025,85.8304884497938,8325.55737963,97,336.4927773,336.4927773,OUT_14025,7.828288,80.092714,5
OUT_14026,12.02381703136,300.595425784,25,52.7010814459999,52.7010814459999,OUT_14026,7.479597,79.827216,5
OUT_14027,11.6348339296875,372.31468575,32,40.76607872099996,40.76607872099996,OUT_14027,7.877023,80.299445,5
OUT_14028,17.5910519095,598.0957649229999,34,67.11661502099997,67.11661502099997,OUT_14028,7.921015,79.844327,5
OUT_14029,70.17130855867924,7438.15870722,106,301.17826345000003,301.17826345000003,OUT_14029,7.6987,80.237605,5
OUT_14030,77.31267803039063,9896.02278789,128,315.168190955,315.168190955,OUT_14030,7.805515,79.885044,5
OUT_14031,28.230007629516127,1750.26047303,62,129.31530863999998,129.31530863999998,OUT_14031,7.980811,80.290755,5
OUT_14032,66.1842815535849,7015.53384468,106,319.535311125,319.535311125,OUT_14032,8.059815,80.235289,5
OUT_14033,61.54496934805309,6954.58153633,113,307.12188016,307.12188016,OUT_14033,7.766687,80.00893,5
OUT_14034,121.59359138602407,20184.53617008,166,589.1183010999999,589.1183010999999,OUT_14034,7.761373,80.115977,5
OUT_14035,17.76813890151613,550.812305947,31,60.91788946,60.91788946,OUT_14035,8.063893,79.909509,5
OUT_14036,67.41638404549619,8831.54630996,131,307.43856955,307.43856955,OUT_14036,7.517088,80.197907,5
OUT_14037,70.36816007651376,7670.12944834,109,283.18785389999994,283.18785389999994,OUT_14037,7.479449,79.981256,5
OUT_14038,12.38344624067742,383.886833461,31,41.762641375,41.762641375,OUT_14038,7.587829,80.125797,5
OUT_14039,25.657707865880003,1282.885393294,50,87.00082953299984,87.00082953299984,OUT_14039,7.454781,80.265228,5
OUT_14040,24.012295555652173,1656.84839334,69,112.1061147399999,112.1061147399999,OUT_14040,7.687357,80.173525,5
OUT_14041,19.320170287173912,444.363916605,23,62.264391882,62.264391882,OUT_14041,7.877429,80.189826,5
OUT_14042,13.036346743133333,195.545201147,15,31.541303019999965,31.541303019999965,OUT_14042,8.08288,80.041153,5
OUT_14043,16.66701278128,416.675319532,25,65.36245903599998,65.36245903599998,OUT_14043,7.747653,80.060686,5
OUT_14044,11.089274655588236,188.517669145,17,29.12904275399997,29.12904275399997,OUT_14044,7.441195,80.037652,5
OUT_14045,28.65495345389796,1404.092719241,49,126.77384835999982,126.77384835999982,OUT_14045,7.540301,80.128323,5
OUT_14046,13.57120116057143,189.996816248,14,50.9535242235,50.9535242235,OUT_14046,7.770527,80.120827,5
OUT_14047,29.92171539857813,1914.989785509,64,121.46665409499998,121.46665409499998,OUT_14047,8.034888,80.127655,5
OUT_14048,15.87901336025,444.612374087,28,62.84600408549999,62.84600408549999,OUT_14048,8.077106,79.932211,5
OUT_14049,15.679043129227273,344.938948843,22,58.96923838049999,58.96923838049999,OUT_14049,7.890682,80.130446,5
OUT_14050,145.3827161309859,20644.3456906,142,650.796512515,650.796512515,OUT_14050,7.434528,79.928754,5
OUT_14051,27.763474605246376,1915.679747762,69,128.54549147999998,128.54549147999998,OUT_14051,7.986327,79.825498,5
OUT_14052,20.28282134345161,628.767461647,31,64.65355332,64.65355332,OUT_14052,8.045707,80.005808,5
OUT_14053,13.390143072210526,254.412718372,19,49.66709531699996,49.66709531699996,OUT_14053,7.587808,80.271423,5
OUT_14054,16.838693796153844,437.8060387,26,63.1747089325,63.1747089325,OUT_14054,7.621599,80.1309,5
OUT_14055,17.483452661416667,209.801431937,12,66.3970588405,66.3970588405,OUT_14055,7.960395,80.230036,5
OUT_14056,24.26071189688236,1237.296306741,51,110.6909285,110.6909285,OUT_14056,7.614751,79.825136,5
OUT_14057,61.30260526630631,6804.58918456,111,286.07143175,286.07143175,OUT_14057,7.983418,80.013208,5
OUT_14058,34.89689115865714,1221.391190553,35,126.95233294,126.95233294,OUT_14058,7.839856,80.280274,5
OUT_14059,15.63292472173913,359.5572686,23,57.233688115,57.233688115,OUT_14059,7.990456,80.257474,5
OUT_14060,26.64729280220408,1305.717347308,49,129.59946117999996,129.59946117999996,OUT_14060,7.472582,79.886436,5
OUT_14061,21.094097010085104,991.422559474,47,86.36185999599972,86.36185999599972,OUT_14061,7.850577,79.947897,5
OUT_14062,71.63686402734513,8094.965635089999,113,293.2661250799999,293.2661250799999,OUT_14062,7.530272,80.074137,5
OUT_14063,150.07398739844595,22210.95013497,148,620.4504892350001,620.4504892350001,OUT_14063,7.471324,80.275205,5
OUT_14064,16.213135546,356.688982012,22,58.5112252245,58.5112252245,OUT_14064,7.456906,80.0486,5
OUT_14065,69.8860288092562,8456.20948592,121,315.5826023,315.5826023,OUT_14065,7.918696,80.012728,5
OUT_14066,13.325320957296295,359.783665847,27,55.055670043,55.055670043,OUT_14066,7.522747,80.031497,5
OUT_14067,10.232128111346157,266.035330895,26,24.0428951825,24.0428951825,OUT_14067,7.816078,80.273308,5
OUT_14068,29.253662226975003,1170.146489079,40,122.01564919499998,122.01564919499998,OUT_14068,7.506441,79.914728,5
OUT_14069,17.3670213566875,277.872341707,16,57.37506185,57.37506185,OUT_14069,7.561499,80.199573,5
OUT_14070,20.441860219942303,1062.976731437,52,40.827807615,40.827807615,OUT_14070,7.423701,80.214192,5
OUT_14071,14.625173232034482,424.130023729,29,55.18140602999998,55.18140602999998,OUT_14071,7.505931,79.983958,5
OUT_14072,30.106158915089285,1685.944899245,56,129.700659875,129.700659875,OUT_14072,7.963683,80.009578,5
OUT_14073,13.119250148357144,367.339004154,28,44.770679369499945,44.770679369499945,OUT_14073,7.425758,79.826575,5
OUT_14074,79.08921475148148,8541.63519316,108,322.51920213499994,322.51920213499994,OUT_14074,7.450671,80.006549,5
OUT_14075,14.44276574514286,404.397440864,28,64.0913422369999,64.0913422369999,OUT_14075,7.845165,80.028544,5
OUT_14076,71.82276311659575,6751.33973296,94,302.44891189000003,302.44891189000003,OUT_14076,8.06545,80.213313,5
OUT_14077,16.966113382611113,305.390040887,18,69.09329650999996,69.09329650999996,OUT_14077,7.576003,79.944648,5
OUT_14078,26.56045958233962,1407.704357864,53,114.47403374,114.47403374,OUT_14078,8.075779,79.976287,5
OUT_14079,12.177923726933331,182.668855904,15,31.377975741999958,31.377975741999958,OUT_14079,7.638586,80.063795,5
OUT_14080,29.93701689354348,1377.102777103,46,123.048612575,123.048612575,OUT_14080,7.910404,80.123997,5
OUT_14081,18.595834506,223.150014072,12,53.53564215449994,53.53564215449994,OUT_14081,7.985588,79.862413,5
OUT_14082,70.0477764424299,7495.11207934,107,296.5134894799999,296.5134894799999,OUT_14082,8.088415,79.846793,5
OUT_14083,8.053013108375,257.696419468,32,16.9386672815,16.9386672815,OUT_14083,7.85778,80.253173,5
OUT_14084,14.114253285185184,381.0848387,27,52.498043845,52.498043845,OUT_14084,7.733825,80.245468,5
OUT_14085,28.03258550741429,1962.280985519,70,125.89289520499996,125.89289520499996,OUT_14085,7.83024,79.903317,5
OUT_14086,80.98800282342593,8746.704304930001,108,321.4013447749999,321.4013447749999,OUT_14086,7.861723,80.034024,5
OUT_14087,13.61399751876,340.349937969,25,45.650251616,45.650251616,OUT_14087,7.494328,80.183486,5
OUT_14088,22.211383239773586,1177.203311708,53,63.91289788399993,63.91289788399993,OUT_14088,8.07339,79.973558,5
OUT_14089,70.09251360330188,7429.80644195,106,300.672148525,300.672148525,OUT_14089,7.905599,79.833129,5
OUT_14090,69.16473982,6916.473982,100,294.963792565,294.963792565,OUT_14090,7.743538,80.006989,5
OUT_14091,19.907721925083333,477.785326202,24,78.95186077299995,78.95186077299995,OUT_14091,7.480324,79.824149,5
OUT_14092,13.729388166666665,288.3171515,21,52.13136479,52.13136479,OUT_14092,7.861489,79.827147,5
OUT_14093,160.2102925523077,24992.80563816,156,616.695403725,616.695403725,OUT_14093,7.935232,80.242656,5
OUT_14094,14.948312198531251,478.3459903530001,32,69.33584229899998,69.33584229899998,OUT_14094,7.583178,79.827736,5
OUT_14095,33.48449016957407,1808.162469157,54,130.02865905,130.02865905,OUT_14095,7.481092,79.966712,5
OUT_14096,12.8085155475,358.63843533,28,46.256447374999965,46.256447374999965,OUT_14096,7.580863,80.076698,5
OUT_14097,10.068310049157894,191.297890934,19,21.540655522999835,21.540655522999835,OUT_14097,7.685157,79.945166,5
OUT_14098,30.197900224979165,1449.499210799,48,120.824954545,120.824954545,OUT_14098,7.50118,80.189419,5
OUT_14099,28.089316868226412,1488.733794016,53,114.70517228,114.70517228,OUT_14099,7.583514,79.996744,5
OUT_14100,15.289203672578948,290.494869779,19,71.89547977299996,71.89547977299996,OUT_14100,7.980992,79.864069,5
OUT_14101,9.225349092935485,285.985821881,31,19.09707551,19.09707551,OUT_14101,7.465209,79.939255,5
OUT_14102,27.83555141816667,1336.106468072,48,118.737936845,118.737936845,OUT_14102,7.916246,79.958333,5
OUT_14103,17.83585638486207,517.239835161,29,66.30030156,66.30030156,OUT_14103,7.919186,80.281419,5
OUT_14104,10.254234213307692,399.915134319,39,19.012036587,19.012036587,OUT_14104,7.508728,79.923891,5
OUT_14105,7.189389521722223,129.409011391,18,14.672911428499996,14.672911428499996,OUT_14105,7.738635,80.248898,5
OUT_14106,22.27909939529412,1136.23406916,51,88.142604185,88.142604185,OUT_14106,7.59372,80.184101,5
OUT_14107,13.679792159151514,451.433141252,33,64.14806489399997,64.14806489399997,OUT_14107,7.63676,80.22768,5
OUT_14108,14.318392707366666,429.551781221,30,55.39192846199998,55.39192846199998,OUT_14108,7.702409,80.005023,5
OUT_14109,62.57638082418803,7321.43655643,117,309.6755005,309.6755005,OUT_14109,7.834116,80.232089,5
OUT_14110,26.006386892803032,1716.421534925,66,122.9312346,122.9312346,OUT_14110,8.088214,80.159624,5
OUT_14111,70.32512926096773,8720.31602836,124,287.150547825,287.150547825,OUT_14111,7.477937,80.237296,5
OUT_14112,20.3955159405,448.701350691,22,64.4307913975,64.4307913975,OUT_14112,7.712397,79.805832,5
OUT_14113,7.897537711615385,205.335980502,26,17.72385766,17.72385766,OUT_14113,7.976691,79.865102,5
OUT_14114,57.82787482842105,5493.6481087,95,299.54656602,299.54656602,OUT_14114,7.521881,80.056773,5
OUT_14115,19.26976907275,385.395381455,20,68.24810732350002,68.24810732350002,OUT_14115,7.690613,79.875095,5
OUT_14116,8.902895898916666,213.669501574,24,17.00323380549999,17.00323380549999,OUT_14116,7.869594,79.984339,5
OUT_14117,27.18629055837313,1821.481467411,67,119.03279429,119.03279429,OUT_14117,8.064987,80.026824,5
OUT_14118,124.79143815337748,18843.50716116,151,539.7936715999999,539.7936715999999,OUT_14118,7.69714,79.810431,5
OUT_14119,27.062326450673467,1326.053996083,49,122.72987429999986,122.72987429999986,OUT_14119,7.47587,80.270547,5
OUT_14120,12.85900377268421,244.321071681,19,58.330986347999946,58.330986347999946,OUT_14120,7.833182,80.22041,5
OUT_14121,11.16652376135,223.330475227,20,28.433035955000022,28.433035955000022,OUT_14121,7.442123,80.241773,5
OUT_14122,13.32749151688889,359.842270956,27,49.989912174999965,49.989912174999965,OUT_14122,7.627591,79.943132,5
OUT_14123,11.035679922470589,187.606558682,17,28.20310409799997,28.20310409799997,OUT_14123,7.948365,79.828634,5
OUT_14124,13.968249410956522,321.269736452,23,53.36043647399996,53.36043647399996,OUT_14124,7.819627,80.287836,5
OUT_14125,12.3364806644,246.729613288,20,61.871963288500005,61.871963288500005,OUT_14125,7.801556,79.804845,5
OUT_14126,30.37024083569333,2277.768062677,75,117.04338233,117.04338233,OUT_14126,8.017637,80.037011,5
OUT_14127,65.67024015264151,6961.04545618,106,270.54456595,270.54456595,OUT_14127,7.665132,79.806136,5
OUT_14128,16.377764379277778,294.799758827,18,61.76130003149999,61.76130003149999,OUT_14128,7.649153,80.162651,5
OUT_14129,12.411250647681818,273.047514249,22,56.62076349049997,56.62076349049997,OUT_14129,7.522012,79.960448,5
OUT_14130,18.673138823285715,261.423943526,14,65.140729168,65.140729168,OUT_14130,7.450937,80.294415,5
OUT_14131,66.25240092920001,6625.24009292,100,284.76951061999995,284.76951061999995,OUT_14131,7.754237,80.083916,5
OUT_14132,25.957681417865672,1739.164654997,67,148.75764687999984,148.75764687999984,OUT_14132,8.075066,80.068881,5
OUT_14133,70.25722578,6814.95090066,97,319.9797482199999,319.9797482199999,OUT_14133,7.769312,80.212666,5
OUT_14134,12.249541243857143,428.733943535,35,34.60560757999987,34.60560757999987,OUT_14134,8.049313,79.973745,5
OUT_14135,24.92056759836842,946.981568738,38,117.802659445,117.802659445,OUT_14135,8.022949,80.266269,5
OUT_14136,22.090595118882355,375.540117021,17,74.64703369399999,74.64703369399999,OUT_14136,7.411851,80.059006,5
OUT_14137,7.656820442588234,130.165947524,17,18.962104888,18.962104888,OUT_14137,7.805275,79.888395,5
OUT_14138,19.14355478575,536.019534001,28,63.8979249285,63.8979249285,OUT_14138,7.805581,80.215044,5
OUT_14139,154.00662698604938,24949.07357174,162,624.287845165,624.287845165,OUT_14139,7.411285,80.23499,5
OUT_14140,13.210010855894735,250.990206262,19,49.30475453099997,49.30475453099997,OUT_14140,7.441805,79.862833,5
OUT_14141,20.24688823535,404.937764707,20,65.59078474900001,65.59078474900001,OUT_14141,7.768481,79.989568,5
OUT_14142,28.482009640918367,1395.618472405,49,103.85536421999998,103.85536421999998,OUT_14142,7.932759,80.207099,5
OUT_14143,17.6615347135,423.876833124,24,56.875456672,56.875456672,OUT_14143,7.422988,80.080363,5
OUT_14144,41.34096972766667,1984.366546928,48,124.867535515,124.867535515,OUT_14144,7.478065,80.078981,5
OUT_14145,26.71257392854054,988.365235356,37,128.72212855999996,128.72212855999996,OUT_14145,7.715728,80.06671,5
OUT_14146,27.87764985628333,1672.658991377,60,114.388690935,114.388690935,OUT_14146,7.8816,79.955928,5
OUT_14147,20.431142459333334,796.814555914,39,64.23957466000007,64.23957466000007,OUT_14147,7.820483,80.274164,5
OUT_14148,11.52928712932258,357.407901009,31,39.197105455,39.197105455,OUT_14148,7.516897,79.80757,5
OUT_14149,16.194354734206897,469.636287292,29,72.90209249199998,72.90209249199998,OUT_14149,7.840246,80.131944,5
OUT_14150,13.223184998965518,383.47236497,29,26.500435542,26.500435542,OUT_14150,7.575648,80.039567,5
OUT_14151,19.468611132,292.02916698,15,60.880312907,60.880312907,OUT_14151,7.445737,80.19545,5
OUT_14152,22.78706928293617,1070.992256298,47,98.20031056799968,98.20031056799968,OUT_14152,7.42095,80.206754,5
OUT_14153,6.848130796066667,102.721961941,15,17.901844175999997,17.901844175999997,OUT_14153,7.754798,79.915625,5
OUT_14154,29.007861029977278,1276.345885319,44,116.023595565,116.023595565,OUT_14154,7.795576,80.20434,5
OUT_14155,12.711868248107145,355.932310947,28,59.36466122849991,59.36466122849991,OUT_14155,7.593646,79.979312,5
OUT_14156,30.02379757861905,1891.499247453,63,127.3363216,127.3363216,OUT_14156,7.404358,79.811284,5
OUT_14157,18.871697156090907,415.177337434,22,68.81862852249999,68.81862852249999,OUT_14157,7.600166,80.218955,5
OUT_14158,22.13035312888889,398.34635632,18,77.68969481949999,77.68969481949999,OUT_14158,7.626362,79.805573,5
OUT_14159,27.661181333952378,1742.654424039,63,120.56469735,120.56469735,OUT_14159,7.422487,80.288101,5
OUT_14160,10.454627738421053,198.63792703,19,25.428843348999905,25.428843348999905,OUT_14160,7.612848,79.818534,5
OUT_14161,8.531357317842106,162.095789039,19,19.121623857,19.121623857,OUT_14161,7.876321,80.231809,5
OUT_14162,34.88001935494872,1360.320754843,39,138.23762097,138.23762097,OUT_14162,7.547493,80.156829,5
OUT_14163,14.528237993625,348.677711847,24,61.06046247399999,61.06046247399999,OUT_14163,7.403501,79.888457,5
OUT_14164,31.829231837698117,1686.949287398,53,120.45942756,120.45942756,OUT_14164,7.793018,80.140825,5
OUT_14165,24.60326181411321,1303.972876148,53,93.57370774399998,93.57370774399998,OUT_14165,7.973545,79.829138,5
OUT_14166,24.532365234949157,1447.409548862,59,118.74376794999996,118.74376794999996,OUT_14166,7.863437,79.956607,5
OUT_14167,12.324941506526317,234.173888624,19,29.51991676499993,29.51991676499993,OUT_14167,7.830585,80.122528,5
OUT_14168,11.393836133045456,250.664394927,22,27.536683800999995,27.536683800999995,OUT_14168,7.462203,80.161673,5
OUT_14169,23.28477191748,1164.238595874,50,85.06937186599984,85.06937186599984,OUT_14169,7.978924,79.893307,5
OUT_14170,33.79280750066667,2027.56845004,60,129.48921976499997,129.48921976499997,OUT_14170,8.066711,79.977769,5
OUT_14171,10.844536772739133,249.424345773,23,21.208459346999994,21.208459346999994,OUT_14171,7.797892,80.167118,5
OUT_14172,22.8669797617,1143.348988085,50,78.90784648099982,78.90784648099982,OUT_14172,7.649306,79.843563,5
OUT_14173,27.9862117404,1399.31058702,50,117.96077533,117.96077533,OUT_14173,7.504104,79.884351,5
OUT_14174,14.448204028217392,332.308692649,23,52.23062026099996,52.23062026099996,OUT_14174,7.489291,79.990545,5
OUT_14175,68.4867309247482,9519.65559854,139,295.11939567,295.11939567,OUT_14175,7.648545,79.856086,5
OUT_14176,15.2721346615,397.075501199,26,63.4066819225,63.4066819225,,,,5
OUT_14177,10.913605892269231,283.753753199,26,48.66078240499999,48.66078240499999,OUT_14177,7.53353,80.033756,5
OUT_14178,15.217456166079998,380.436404152,25,55.765172593999885,55.765172593999885,OUT_14178,7.405339,79.943836,5
OUT_14179,26.54999574998333,1592.999744999,60,111.23379095499996,111.23379095499996,OUT_14179,7.733467,80.237883,5
OUT_14180,17.629932425742858,617.047634901,35,63.33099329299999,63.33099329299999,OUT_14180,8.073682,80.168439,5
OUT_14181,8.387075418285715,117.419055856,14,17.720581865499998,17.720581865499998,OUT_14181,7.508224,80.151427,5
OUT_14182,30.1738342682,1357.822542069,45,112.5896973,112.5896973,OUT_14182,7.947401,80.276608,5
OUT_14183,16.437778394043477,378.068903063,23,69.96537161699997,69.96537161699997,OUT_14183,7.928879,80.214842,5
OUT_14184,15.636300086884615,406.543802259,26,59.283279235,59.283279235,OUT_14184,7.545915,79.887791,5
OUT_14185,15.220076211681818,334.841676657,22,60.4560770605,60.4560770605,OUT_14185,7.569807,79.996972,5
OUT_14186,69.4377968892,6943.77968892,100,307.74983004,307.74983004,OUT_14186,7.51495,80.119541,5
OUT_14187,14.5210753598,580.843014392,40,60.41133668299999,60.41133668299999,,,,5
OUT_14188,13.94076745445,278.815349089,20,54.42931511650001,54.42931511650001,OUT_14188,7.598431,80.050156,5
OUT_14189,31.583848679321427,1768.695526042,56,122.045471225,122.045471225,OUT_14189,7.597679,79.902815,5
OUT_14190,10.135752579896552,293.936824817,29,19.8974083,19.8974083,OUT_14190,8.069067,80.045116,5
OUT_14191,61.67724482990654,6599.4651968,107,278.41832559999966,278.41832559999966,OUT_14191,7.715596,80.018801,5
OUT_14192,75.0490773325,7805.10404258,104,334.141457355,334.141457355,OUT_14192,7.892154,80.12357,5
OUT_14193,21.80602812288889,392.508506212,18,68.002576446,68.002576446,OUT_14193,7.762603,80.223033,5
OUT_14194,12.762014143777778,229.716254588,18,59.28973535799998,59.28973535799998,OUT_14194,8.009224,80.299154,5
OUT_14195,76.3685453533945,8324.17144352,109,326.39006246,326.39006246,OUT_14195,7.747695,80.260978,5
OUT_14196,17.392676713649998,347.853534273,20,60.342645596,60.342645596,OUT_14196,7.722831,80.259533,5
OUT_14197,59.230238830000005,6100.71459949,103,271.9119800099997,271.9119800099997,OUT_14197,7.762197,80.182942,5
OUT_14198,12.093979936125,193.503678978,16,30.7525841925,30.7525841925,OUT_14198,7.923499,79.941347,5
OUT_14199,10.694329401333334,224.580917428,21,13.82923446,13.82923446,OUT_14199,8.07859,80.138314,5
OUT_14200,147.7411339519737,22456.6523607,152,681.3576382049996,681.3576382049996,OUT_14200,7.547754,80.280694,5
OUT_14201,14.199566829103448,411.787438044,29,60.73030482799999,60.73030482799999,OUT_14201,7.549916,80.228649,5
OUT_14202,15.611188447999998,218.556638272,14,40.90932338599998,40.90932338599998,OUT_14202,7.58523,80.00355,5
OUT_14203,35.26221869227451,1798.373153306,51,153.4812711,153.4812711,OUT_14203,7.93912,80.015791,5
OUT_14204,19.38770347052381,407.141772881,21,65.70132378,65.70132378,OUT_14204,7.407855,79.803446,5
OUT_14205,5.989526576499999,119.79053153,20,13.596305165500004,13.596305165500004,OUT_14205,8.018046,80.107861,5
OUT_14206,16.215543406615385,421.604128572,26,62.9476132425,62.9476132425,OUT_14206,7.656986,80.158958,5
OUT_14207,25.816562831115387,1342.461267218,52,87.47370582399977,87.47370582399977,OUT_14207,7.975734,80.158916,5
OUT_14208,136.05826827054878,22313.55599637,164,571.7337225499999,571.7337225499999,OUT_14208,7.820228,80.0881,5
OUT_14209,28.440180601822583,1763.291197313,62,129.191049245,129.191049245,OUT_14209,8.025008,80.128152,5
OUT_14210,24.077602648655173,1396.500953622,58,62.53208428849992,62.53208428849992,OUT_14210,7.777387,80.263141,5
OUT_14211,12.402261191911764,421.676880525,34,55.251617642,55.251617642,OUT_14211,7.537452,80.266629,5
OUT_14212,25.114174224571432,1230.594537004,49,122.51532736,122.51532736,OUT_14212,8.004768,80.246107,5
OUT_14213,17.240719322962963,465.49942172,27,61.574931498,61.574931498,OUT_14213,7.63533,80.298691,5
OUT_14214,16.53819732477778,297.687551846,18,67.87728579599995,67.87728579599995,OUT_14214,7.857282,79.809138,5
OUT_14215,35.91303083033962,1903.390634008,53,134.57361899999998,134.57361899999998,OUT_14215,7.876517,80.010024,5
OUT_14216,15.095368573225809,467.95642577,31,58.437057675000005,58.437057675000005,OUT_14216,7.75352,80.276916,5
OUT_14217,152.01427256823945,21586.02670469,142,637.1804633599997,637.1804633599997,OUT_14217,7.989003,80.206125,5
OUT_14218,16.208976029125,389.015424699,24,59.20214494999999,59.20214494999999,OUT_14218,7.584894,80.268548,5
OUT_14219,7.7862374700625,124.579799521,16,14.964488415,14.964488415,OUT_14219,7.72927,80.219993,5
OUT_14220,18.50180486670588,314.530682734,17,64.36678996399999,64.36678996399999,OUT_14220,7.686082,79.999114,5
OUT_14221,24.52199563083333,1324.187764065,54,80.26291789499967,80.26291789499967,OUT_14221,8.05011,80.250402,5
OUT_14222,135.95138073538462,19441.04744516,143,598.34664221,598.34664221,OUT_14222,7.958279,79.900268,5
OUT_14223,14.777359110947367,280.769823108,19,60.542797315999984,60.542797315999984,OUT_14223,8.026406,79.818934,5
OUT_14224,20.86979162778947,793.052081856,38,69.03228800549998,69.03228800549998,OUT_14224,7.523745,79.819141,5
OUT_14225,67.24858804707964,7599.09044932,113,301.242385,301.242385,OUT_14225,7.524792,80.248031,5
OUT_14226,74.31676729053572,8323.47793654,112,320.15636586999995,320.15636586999995,OUT_14226,7.597989,80.149027,5
OUT_14227,12.491894169580643,387.248719257,31,55.23291228,55.23291228,OUT_14227,7.421253,80.113588,5
OUT_14228,29.47958070132787,1798.254422781,61,116.1759318,116.1759318,OUT_14228,7.444201,79.987819,5
OUT_14229,32.762208911178575,1834.683699026,56,127.5087719,127.5087719,OUT_14229,7.428444,80.027992,5
OUT_14230,15.70946711621875,502.702947719,32,63.62127335299999,63.62127335299999,OUT_14230,7.559748,80.249437,5
OUT_14231,68.79372036232142,7704.89668058,112,296.3632606299999,296.3632606299999,OUT_14231,7.793124,79.89965,5
OUT_14232,16.152861670421053,306.904371738,19,58.26457691799999,58.26457691799999,OUT_14232,8.087523,80.028903,5
OUT_14233,30.500812882746036,1921.551211613,63,120.01437418,120.01437418,OUT_14233,8.096413,79.805766,5
OUT_14234,10.149894900086958,233.447582702,23,20.809944844,20.809944844,OUT_14234,8.005371,80.287465,5
OUT_14235,15.6430461146,234.645691719,15,62.30906321999999,62.30906321999999,OUT_14235,7.846601,80.227839,5
OUT_14236,40.789897019,1835.545365855,45,137.22956974,137.22956974,OUT_14236,7.589793,80.06359,5
OUT_14237,33.593694606534484,1948.434287179,58,141.32143560999998,141.32143560999998,OUT_14237,7.93481,79.805144,5
OUT_14238,29.890388051323946,2122.217551644,71,122.8780178,122.8780178,OUT_14238,7.768718,79.958624,5
OUT_14239,14.720185015076924,382.724810392,26,56.554945455,56.554945455,OUT_14239,7.51112,80.015692,5
OUT_14240,145.1167227941818,23944.25926104,165,636.0634097199995,636.0634097199995,OUT_14240,7.506294,80.077057,5
OUT_14241,79.39203884199999,7145.28349578,90,317.81664976,317.81664976,OUT_14241,7.784835,79.904739,5
OUT_14242,62.752925142,5961.52788849,95,292.39151976,292.39151976,OUT_14242,8.031935,80.233215,5
OUT_14243,27.93823599280597,1871.861811518,67,118.95038684,118.95038684,OUT_14243,7.979997,80.127919,5
OUT_14244,10.828545552285714,378.99909433,35,30.112075157999904,30.112075157999904,,,,5
OUT_14245,10.466307376869564,240.725069668,23,28.074196068999985,28.074196068999985,OUT_14245,7.69856,79.968775,5
OUT_14246,14.482970252470588,246.210494292,17,62.970661564,62.970661564,OUT_14246,7.673707,79.878196,5
OUT_14247,30.432012844763637,1673.760706462,55,122.56780169,122.56780169,OUT_14247,7.643274,80.030693,5
OUT_14248,23.247147200338027,1650.547451224,71,86.35569949,86.35569949,OUT_14248,7.90871,80.168083,5
OUT_14249,25.743010573,978.234401774,38,128.10853086,128.10853086,OUT_14249,7.602182,80.291361,5
OUT_14250,13.793924721041668,331.054193305,24,58.49438502,58.49438502,OUT_14250,7.647415,80.292616,5
