,gitOutlet_ID,volume_mean,volume_max,volume_sum,transactions
18637,OUT_18638,16.679320033357143,86.92256605,467.020960934,28
18638,OUT_18639,20.184286712869564,94.42406697,464.238594396,23
18639,OUT_18640,11.52762566339394,59.25344866,380.411646892,33
18640,OUT_18641,22.972925952884616,203.8655637,1194.59214955,52
18641,OUT_18642,10.83458629928,61.94707567,270.864657482,25
18642,OUT_18643,14.833125673034484,98.83138191,430.160644518,29
18643,OUT_18644,10.9813488024375,52.8974569,175.701580839,16
18644,OUT_18645,15.070283706148148,88.64793794,406.897660066,27
18645,OUT_18646,28.32339974903922,191.690649,1444.4933872010001,51
18646,OUT_18647,28.104507294253523,163.7906281,1995.420017892,71
18647,OUT_18648,72.36451160962993,437.1071513,9190.292974423,127
18648,OUT_18649,28.13266747844681,159.746883,1322.235371487,47
18649,OUT_18650,21.70795421629032,99.35880129,672.946580705,31
18650,OUT_18651,11.584084377619048,63.15479529,243.26577193,21
18651,OUT_18652,17.653680384061225,106.6731732,865.030338819,49
18652,OUT_18653,8.814483923000001,30.64251059,132.217258845,15
18653,OUT_18654,10.69327926003125,90.59708793,342.184936321,32
18654,OUT_18655,19.241943762809523,100.9332416,404.080819019,21
18655,OUT_18656,12.959282901875,93.92039981,414.69705286,32
18656,OUT_18657,16.007405357172413,106.0012948,464.214755358,29
18657,OUT_18658,21.98646237834,131.2063035,1099.323118917,50
18658,OUT_18659,71.2052409426724,476.1896591,8259.807949349999,116
18659,OUT_18660,70.37096305972973,478.6848295,7811.17689963,111
18660,OUT_18661,15.093843565931035,84.07776227,437.721463412,29
18661,OUT_18662,23.614540844037737,184.7267363,1251.570664734,53
18662,OUT_18663,23.374174945729166,123.7228374,1121.960397395,48
18663,OUT_18664,20.670933774545457,62.96665153,227.38027152,11
18664,OUT_18665,15.800893185863636,63.11734934,347.619650089,22
18665,OUT_18666,8.170678334062499,16.8371304,130.73085334499999,16
18666,OUT_18667,63.02409703181818,412.790357,6239.38560615,99
18667,OUT_18668,28.77156958982258,160.3721271,1783.837314569,62
18668,OUT_18669,29.56766644314286,179.4007532,1241.841990612,42
18669,OUT_18670,23.49985954812766,135.6196006,1104.493398762,47
18670,OUT_18671,163.91502446020408,1057.119618,24095.50859565,147
18671,OUT_18672,13.839458731545454,90.13936084,304.468092094,22
18672,OUT_18673,10.658132791575756,48.72357754,351.718382122,33
18673,OUT_18674,74.391261552479,478.7576582,8852.560124745,119
18674,OUT_18675,78.27478085857945,444.8150746,8375.401551868,107
18675,OUT_18676,27.059615977118646,206.3768672,1596.51734265,59
18676,OUT_18677,9.295614002214284,17.96792087,130.138596031,14
18677,OUT_18678,21.75289053936585,112.203834,891.8685121139999,41
18678,OUT_18679,34.63325652839655,171.452464,2008.7288786469999,58
18679,OUT_18680,24.627313128920633,182.1070234,1551.520727122,63
18680,OUT_18681,11.865704410066666,63.19291935,177.985566151,15
18681,OUT_18682,163.08760598609274,1021.809874,24626.2285039,151
18682,OUT_18683,9.346031700076923,53.33193211,242.996824202,26
18683,OUT_18684,75.7217545994375,438.9876132,8480.836515137,112
18684,OUT_18685,19.374355798952383,89.89371057,406.861471778,21
18685,OUT_18686,10.655138314421052,72.98697881,202.447627974,19
18686,OUT_18687,13.956221467133332,98.4227346,418.68664401399997,30
18687,OUT_18688,28.87417339296721,192.5943574,1761.324576971,61
18688,OUT_18689,75.812184148336,458.7454865,9476.523018542,125
18689,OUT_18690,11.5798916866,43.85441375,231.597833732,20
18690,OUT_18691,10.807756488809524,60.10412239,226.962886265,21
18691,OUT_18692,11.36526900428125,61.53836963,363.688608137,32
18692,OUT_18693,26.17231718540385,176.8999141,1360.960493641,52
18693,OUT_18694,15.844802808681818,56.76510958,348.585661791,22
18694,OUT_18695,11.94486479909091,73.38635376,262.78702558000003,22
18695,OUT_18696,31.17619430254717,194.6669999,1652.338298035,53
18696,OUT_18697,15.9517381684,67.80510834,398.79345421,25
18697,OUT_18698,11.272252308,59.57482498,304.35081231600003,27
18698,OUT_18699,10.200488392545454,54.56695912,224.410744636,22
18699,OUT_18700,29.140841532651514,189.2269383,1923.295541155,66
18700,OUT_18701,55.864355955974574,427.3625176,6591.994002805,118
18701,OUT_18702,23.085662862854164,119.3692141,1108.1118174169999,48
18702,OUT_18703,27.250336975625,212.5830218,1526.018870635,56
18703,OUT_18704,10.230990792315788,60.87832418,194.388825054,19
18704,OUT_18705,14.86173668825,58.70749856,297.234733765,20
18705,OUT_18706,18.60213457868,82.04203982,465.053364467,25
18706,OUT_18707,82.94767194127273,512.4348154,9124.24391354,110
18707,OUT_18708,14.214460273384615,68.0635364,369.575967108,26
18708,OUT_18709,11.241857654392858,64.12659061,314.772014323,28
18709,OUT_18710,15.501147102,84.06497735,356.526383346,23
18710,OUT_18711,13.722257540884614,68.5707283,356.778696063,26
18711,OUT_18712,31.0307933668125,177.0417759,1985.970775476,64
18712,OUT_18713,19.328150964923076,90.18962307,251.265962544,13
18713,OUT_18714,64.95454777087288,422.1037525,7664.6366369630005,118
18714,OUT_18715,70.11029298086538,499.8269599,7291.47047001,104
18715,OUT_18716,14.27947368009091,68.25628758,314.148420962,22
18716,OUT_18717,20.695129024615387,84.0856707,538.07335464,26
18717,OUT_18718,12.842710273962963,86.3345053,346.753177397,27
18718,OUT_18719,35.8098045165,186.2147419,1575.631398726,44
18719,OUT_18720,25.357266702913044,100.4547457,583.217134167,23
18720,OUT_18721,11.300820612194444,69.09646904,406.829542039,36
18721,OUT_18722,13.627837499742858,79.80592461,476.97431249100003,35
18722,OUT_18723,16.508888913333333,94.68333386,594.32000088,36
18723,OUT_18724,10.464474222739131,57.95569623,240.682907123,23
18724,OUT_18725,16.641881169571427,59.08785848,232.986336374,14
18725,OUT_18726,10.750749017619048,26.62509771,225.76572937,21
18726,OUT_18727,26.759610446265626,196.1798549,1712.615068561,64
18727,OUT_18728,30.45322369311628,187.9857811,1309.488618804,43
18728,OUT_18729,22.387319251055555,172.0696233,1611.8869860759999,72
18729,OUT_18730,13.097353079565217,85.84833263,301.23912083,23
18730,OUT_18731,11.451179676459459,62.86989853,423.693648029,37
18731,OUT_18732,74.33283985540817,486.6608366,7284.61830583,98
18732,OUT_18733,12.08382022473913,81.3915336,277.927865169,23
18733,OUT_18734,13.882806661583334,87.22410565,499.781039817,36
18734,OUT_18735,28.221021131924527,195.8762193,1495.714119992,53
18735,OUT_18736,21.66590592586207,160.3179139,1256.6225437,58
18736,OUT_18737,127.48614442298506,948.6772734,17083.14335268,134
18737,OUT_18738,140.92958014623377,1051.037602,21703.15534252,154
18738,OUT_18739,24.25245937415625,186.5676912,1552.157399946,64
18739,OUT_18740,62.57022320531,464.3408228,6257.022320531,100
18740,OUT_18741,29.037903378353846,142.8708158,1887.463719593,65
18741,OUT_18742,12.59221417647059,64.88311145,214.067641,17
18742,OUT_18743,12.994170125850001,57.88969053,259.88340251700004,20
18743,OUT_18744,13.55494539951724,88.54362634,393.093416586,29
18744,OUT_18745,79.85280177,466.7476985,6547.92974514,82
18745,OUT_18746,11.42187455536,71.40726631,285.546863884,25
18746,OUT_18747,19.936684957208332,86.3713906,478.480438973,24
18747,OUT_18748,26.08956159761194,188.4601823,1748.00062704,67
18748,OUT_18749,13.21804722445,62.33038281,264.360944489,20
18749,OUT_18750,18.33733891673077,84.47488762,476.770811835,26
18750,OUT_18751,68.79355508411712,410.2047483,7636.084614337,111
18751,OUT_18752,13.285766907208334,57.96729654,318.858405773,24
18752,OUT_18753,16.632605512088237,70.52248791,565.508587411,34
18753,OUT_18754,66.02548528836036,465.1226492,7328.828867008,111
18754,OUT_18755,28.423475417576924,153.1616896,1478.020721714,52
18755,OUT_18756,10.35236808547619,66.62337154,217.39972979499998,21
18756,OUT_18757,8.455579452333334,19.97221283,177.567168499,21
18757,OUT_18758,21.534021083,80.03920813,344.544337328,16
18758,OUT_18759,16.206419008619047,91.75771285,340.334799181,21
18759,OUT_18760,7.717603852124999,20.51475167,185.222492451,24
18760,OUT_18761,62.60062277875,542.1369307,7261.672242335,116
18761,OUT_18762,32.96388814807843,181.2194286,1681.158295552,51
18762,OUT_18763,9.66063748737037,57.29434876,260.837212159,27
18763,OUT_18764,13.656635399038462,87.19411649,355.072520375,26
18764,OUT_18765,15.209654546947368,95.06237725,288.983436392,19
18765,OUT_18766,25.36898466722727,180.2719128,1674.352988037,66
18766,OUT_18767,79.58801009625424,511.8842098,9391.385191358,118
18767,OUT_18768,81.41261245803922,481.0423689,8304.08647072,102
18768,OUT_18769,14.313186516359998,64.54981394,357.829662909,25
18769,OUT_18770,10.030927083619048,44.99493521,210.649468756,21
18770,OUT_18771,13.195713832464287,61.81041118,369.479987309,28
18771,OUT_18772,70.31780929670329,457.0922337,6398.920646,91
18772,OUT_18773,14.8440115745,95.60893206,356.256277788,24
18773,OUT_18774,25.39000608977193,176.7483444,1447.230347117,57
18774,OUT_18775,25.1637626606,170.6062008,1635.644572939,65
18775,OUT_18776,14.446980469206895,83.21419422,418.962433607,29
18776,OUT_18777,21.078848476461538,148.0155641,1370.12515097,65
18777,OUT_18778,12.560049035515153,96.90268591,414.481618172,33
18778,OUT_18779,25.66583670195833,123.2637229,1231.960161694,48
18779,OUT_18780,9.048680306647059,26.22552844,153.827565213,17
18780,OUT_18781,30.745607997634615,182.4194636,1598.771615877,52
18781,OUT_18782,25.238346975454544,142.2832048,1388.10908365,55
18782,OUT_18783,13.966031247884615,99.35213353,363.116812445,26
18783,OUT_18784,21.542216742500003,94.1724184,560.097635305,26
18784,OUT_18785,13.250907019680001,93.2375989,331.272675492,25
18785,OUT_18786,8.1054846126,19.50591451,202.637115315,25
18786,OUT_18787,8.340126724200001,41.20124816,166.802534484,20
18787,OUT_18788,136.78837881225164,971.8571273,20655.045200649998,151
18788,OUT_18789,24.526081081420003,156.4731657,1226.304054071,50
18789,OUT_18790,42.49815528509259,204.8810187,2294.900385395,54
18790,OUT_18791,79.37988023438889,461.5842698,8573.027065314,108
18791,OUT_18792,12.84294434275,58.53387445,308.230664226,24
18792,OUT_18793,120.32367041194631,716.3882011,17928.22689138,149
18793,OUT_18794,24.101181459296296,100.0666415,650.731899401,27
18794,OUT_18795,28.134837158451614,187.5605561,1744.359903824,62
18795,OUT_18796,128.55415113432926,957.3754005,21082.88078603,164
18796,OUT_18797,7.052218897782609,17.70141034,162.201034649,23
18797,OUT_18798,21.669746343166665,93.39459618,520.073912236,24
18798,OUT_18799,28.830510146548388,203.1417398,1787.491629086,62
18799,OUT_18800,24.329485125063492,143.9267896,1532.757562879,63
18800,OUT_18801,28.655827679133335,180.0952095,1719.3496607480001,60
18801,OUT_18802,140.09602767406898,1029.771282,20313.92401274,145
18802,OUT_18803,16.991872931058825,98.38715678,288.86183982800003,17
18803,OUT_18804,14.774889548,60.04020228,295.49779096000003,20
18804,OUT_18805,146.84363826302632,973.3809548,22320.23301598,152
18805,OUT_18806,13.725816928157895,61.77387695,260.790521635,19
18806,OUT_18807,11.727218235921054,83.41544319,445.63429296500004,38
18807,OUT_18808,12.103164258684211,59.21055292,229.960120915,19
18808,OUT_18809,13.85612817534375,70.42381415,443.396101611,32
18809,OUT_18810,16.324372435481482,93.79941475,440.758055758,27
18810,OUT_18811,10.263714291190476,54.84332102,215.538000115,21
18811,OUT_18812,20.737351185666668,89.55765299,311.060267785,15
18812,OUT_18813,12.020855014363635,58.81598398,264.458810316,22
18813,OUT_18814,23.928889775098042,161.5334,1220.37337853,51
18814,OUT_18815,69.65705341503408,533.6380805,6129.820700523,88
18815,OUT_18816,16.99384781747826,87.57772538,390.85849980200004,23
18816,OUT_18817,15.215467813812499,94.17477525,243.44748502099998,16
18817,OUT_18818,13.59054939959091,85.69941385,298.992086791,22
18818,OUT_18819,75.09323393016278,457.4979075,9687.027176991,129
18819,OUT_18820,13.610471329347826,67.3158787,313.040840575,23
18820,OUT_18821,29.529778092547172,139.3480621,1565.078238905,53
18821,OUT_18822,11.7612895165,83.53132285,258.748369363,22
18822,OUT_18823,28.995756666688525,165.0574492,1768.741156668,61
18823,OUT_18824,18.086245082333335,73.20740501,542.58735247,30
18824,OUT_18825,64.67000622716667,473.5202716,7760.40074726,120
18825,OUT_18826,34.08768359002083,192.6409646,1636.2088123209999,48
18826,OUT_18827,161.2480421727027,947.9668533,23864.71024156,148
18827,OUT_18828,7.353138840086956,17.64088555,169.122193322,23
18828,OUT_18829,19.925624899102566,109.3982548,777.099371065,39
18829,OUT_18830,13.67680125192,102.2521376,341.920031298,25
18830,OUT_18831,13.470983249129032,90.81021525,417.60048072300003,31
18831,OUT_18832,27.070337055333333,173.4154991,1867.853256818,69
18832,OUT_18833,27.88622201235714,164.0069439,1561.628432692,56
18833,OUT_18834,15.740879887705884,78.57769557,535.189916182,34
18834,OUT_18835,63.91561774259091,468.3805279,7030.717951685,110
18835,OUT_18836,17.1208850815,68.13322973,479.384782282,28
18836,OUT_18837,17.024976893,85.33473463,578.849214362,34
18837,OUT_18838,58.307951739454545,456.9697748,6413.87469134,110
18838,OUT_18839,18.238473538814816,80.40486595,492.438785548,27
18839,OUT_18840,32.362600056765956,187.3887669,1521.042202668,47
18840,OUT_18841,12.337970792,59.17631342,271.435357424,22
18841,OUT_18842,7.382511182000001,18.96627984,162.415246004,22
18842,OUT_18843,18.96695330987805,118.3031971,777.645085705,41
18843,OUT_18844,137.556561040989,995.9524936,25035.29410946,182
18844,OUT_18845,15.75300447842857,94.39303216,330.813094047,21
18845,OUT_18846,11.645564749423077,50.34242065,302.784683485,26
18846,OUT_18847,17.5761133825,92.05984635,210.91336059,12
18847,OUT_18848,31.938763989773587,181.3251153,1692.754491458,53
18848,OUT_18849,11.293245683227273,60.11651249,248.451405031,22
18849,OUT_18850,111.84951948597015,902.4702812,14987.83561112,134
18850,OUT_18851,18.055193225666667,84.59443118,379.159057739,21
18851,OUT_18852,75.90433080594828,501.582234,8804.90237349,116
18852,OUT_18853,33.47354890185714,223.7102348,1640.203896191,49
18853,OUT_18854,7.356105228285715,20.18470048,154.478209794,21
18854,OUT_18855,76.16312193466942,449.993012,9215.737754095,121
18855,OUT_18856,17.275138986548388,92.12284651,535.529308583,31
18856,OUT_18857,12.622333026071429,56.00463153,176.712662365,14
18857,OUT_18858,75.05009962169231,504.626085,9756.51295082,130
18858,OUT_18859,11.756764112413792,57.92480566,340.94615926,29
18859,OUT_18860,29.825493144149252,201.3389817,1998.308040658,67
18860,OUT_18861,17.306331501636365,93.33729002,571.108939554,33
18861,OUT_18862,34.31921609681132,190.9538509,1818.918453131,53
18862,OUT_18863,74.76275651649019,460.8104898,7625.801164682,102
18863,OUT_18864,33.43463791952174,175.4448552,1537.993344298,46
18864,OUT_18865,14.729528155785715,90.14346226,412.426788362,28
18865,OUT_18866,60.453896371913984,503.2034344,5622.212362588,93
18866,OUT_18867,27.709473032147542,168.7260888,1690.277854961,61
18867,OUT_18868,18.247114001384617,94.04857376,237.212482018,13
18868,OUT_18869,11.94043108975,65.87993219,238.808621795,20
18869,OUT_18870,29.4816641707551,129.2158351,1444.6015443669999,49
18870,OUT_18871,15.719075831346155,75.85147388,408.695971615,26
18871,OUT_18872,25.542645182749997,157.6383996,1123.876388041,44
18872,OUT_18873,32.28665718381667,189.4904185,1937.1994310290002,60
18873,OUT_18874,64.7085188309091,440.9205459,6406.14336426,99
18874,OUT_18875,19.729736004714287,89.17330144,414.32445609900003,21
18875,OUT_18876,41.653342983230765,184.0249955,2165.973835128,52
18876,OUT_18877,124.42217766470968,974.8997115,19285.43753803,155
18877,OUT_18878,17.984614589714287,97.48303547,377.676906384,21
18878,OUT_18879,12.97298973003846,74.15484717,337.29773298099997,26
18879,OUT_18880,15.67913265859375,87.58524382,501.732245075,32
18880,OUT_18881,10.062654536882354,72.13549677,171.065127127,17
18881,OUT_18882,25.73268141898246,171.4247104,1466.762840882,57
18882,OUT_18883,31.15618519311628,138.7400419,1339.715963304,43
18883,OUT_18884,28.2092314770137,133.4026805,2059.273897822,73
18884,OUT_18885,79.8748997074107,501.2451751,8945.98876723,112
18885,OUT_18886,12.13297173673077,66.63072372,315.457265155,26
18886,OUT_18887,13.49704612125,91.88000779,269.940922425,20
18887,OUT_18888,18.76266078218182,143.8619386,1031.94634302,55
18888,OUT_18889,14.424040379578948,60.53318121,274.056767212,19
18889,OUT_18890,32.13943224004762,178.9703902,2024.784231123,63
18890,OUT_18891,11.5642730611875,57.89682978,185.028368979,16
18891,OUT_18892,28.848053315199998,163.1613878,1730.883198912,60
18892,OUT_18893,13.649290605666666,100.8169901,409.47871817,30
18893,OUT_18894,31.13822458479167,170.4259534,1494.63478007,48
18894,OUT_18895,18.297468497448275,89.17097679,530.626586426,29
18895,OUT_18896,71.2398802337481,474.4526907,9332.424310621,131
18896,OUT_18897,26.33078680535294,173.2543248,1790.493502764,68
18897,OUT_18898,18.09320371390244,100.8563511,741.82135227,41
18898,OUT_18899,10.057081197692307,37.37582087,130.74205557,13
18899,OUT_18900,33.65009931788,193.5245355,1682.504965894,50
18900,OUT_18901,15.4784913509,68.98643403,309.569827018,20
18901,OUT_18902,30.50811138427119,164.4157346,1799.978571672,59
18902,OUT_18903,72.58871877708572,473.8586244,7621.815471594,105
18903,OUT_18904,34.008090954234376,169.6386328,2176.517821071,64
18904,OUT_18905,26.825283480231885,207.7312964,1850.944560136,69
18905,OUT_18906,18.246488965666668,94.34073653,273.697334485,15
18906,OUT_18907,15.157965167117649,61.43949258,257.685407841,17
18907,OUT_18908,18.069856686037035,97.10190928,487.88613052299996,27
18908,OUT_18909,66.02004509311404,453.5394223,7526.285140615,114
18909,OUT_18910,29.73362827393651,168.5434131,1873.218581258,63
18910,OUT_18911,73.60535258513083,448.3530463,7875.772726609,107
18911,OUT_18912,76.71250443,467.4858844,5293.16280567,69
18912,OUT_18913,66.29485086513762,438.5372644,7226.1387443,109
18913,OUT_18914,33.768240976464284,182.4924641,1891.021494682,56
18914,OUT_18915,33.98344998338333,163.2064246,2039.006999003,60
18915,OUT_18916,17.452669885238095,93.23720376,366.50606759,21
18916,OUT_18917,12.01813780792,83.20105225,300.453445198,25
18917,OUT_18918,19.943782373041667,93.43028814,478.65077695300005,24
18918,OUT_18919,73.62347313917432,469.8217951,8024.9585721700005,109
18919,OUT_18920,13.998359741642856,87.80876746,195.97703638299998,14
18920,OUT_18921,27.39299886932836,169.9673261,1835.330924245,67
18921,OUT_18922,21.36609956297561,190.1985983,876.0100820819999,41
18922,OUT_18923,6.055521723000001,14.28694069,66.61073895300001,11
18923,OUT_18924,27.802303584166665,197.7916652,1334.51057204,48
18924,OUT_18925,23.690789611786887,182.5625414,1445.138166319,61
18925,OUT_18926,7.61007192817647,34.28356713,129.371222779,17
18926,OUT_18927,16.00764662602703,91.74987621,592.2829251630001,37
18927,OUT_18928,20.95899921509091,84.53950457,461.097982732,22
18928,OUT_18929,26.747393216468083,166.966201,1257.127481174,47
18929,OUT_18930,67.6772335865306,504.5552082,6632.36889148,98
18930,OUT_18931,15.07223607625926,74.84725078,406.950374059,27
18931,OUT_18932,13.01245491843478,94.30811178,299.28646312399997,23
18932,OUT_18933,21.288037763881356,165.2230323,1255.994228069,59
18933,OUT_18934,145.79701943844594,1126.14016,21577.95887689,148
18934,OUT_18935,10.217277316,91.56702653,163.476437056,16
18935,OUT_18936,13.572810612923076,66.76583101,352.893075936,26
18936,OUT_18937,10.825301578391304,54.50395585,248.981936303,23
18937,OUT_18938,24.17251588418919,157.5585336,894.383087715,37
18938,OUT_18939,76.16698551500953,504.4228348,7997.533479076,105
18939,OUT_18940,12.0204282162,60.51462171,240.408564324,20
18940,OUT_18941,83.17470339447458,492.5988645,9814.615000548,118
18941,OUT_18942,46.913812590363634,204.6821521,2064.207753976,44
18942,OUT_18943,15.581354124399999,65.54702897,311.627082488,20
18943,OUT_18944,26.12609533946154,125.4136823,1018.917718239,39
18944,OUT_18945,25.296205331287673,169.6378715,1846.622989184,73
18945,OUT_18946,10.333275912806451,58.34384409,320.33155329699997,31
18946,OUT_18947,10.395378824,29.29875473,187.116818832,18
18947,OUT_18948,26.190826530612902,196.0975484,1623.831244898,62
18948,OUT_18949,16.370831432612903,86.85363004,507.495774411,31
18949,OUT_18950,67.89757200803922,449.7356593,6925.55234482,102
18950,OUT_18951,21.55082586617647,122.6772289,1465.4561589,68
18951,OUT_18952,35.12542740283333,201.8155946,1896.773079753,54
18952,OUT_18953,23.309440140107142,100.1557596,652.664323923,28
18953,OUT_18954,19.298879403999997,103.4112586,501.770864504,26
18954,OUT_18955,9.55485163745,26.67364065,191.097032749,20
18955,OUT_18956,86.50194202595505,452.9982031,7698.67284031,89
18956,OUT_18957,14.347022322956521,85.36022265,329.98151342799997,23
18957,OUT_18958,73.44328612305713,497.8917871,7711.545042921,105
18958,OUT_18959,18.955934272875,97.60271007,454.942422549,24
18959,OUT_18960,15.943369741333333,98.49474717,382.640873792,24
18960,OUT_18961,13.589507618333332,76.34293925,285.379659985,21
18961,OUT_18962,27.68826267375,150.2649449,1882.801861815,68
18962,OUT_18963,14.960803090916665,83.37563793,359.05927418199997,24
18963,OUT_18964,13.938857662666667,64.88331621,292.716010916,21
18964,OUT_18965,29.858816141127658,176.9136895,1403.364358633,47
18965,OUT_18966,23.76649833528261,125.4958842,1093.258923423,46
18966,OUT_18967,11.61788847134375,66.43771146,371.772431083,32
18967,OUT_18968,23.44501224591228,189.8611336,1336.365698017,57
18968,OUT_18969,9.577105035296297,27.44225464,258.581835953,27
18969,OUT_18970,27.377647117634922,195.6843576,1724.791768411,63
18970,OUT_18971,16.718136638999997,78.51405889,451.389689253,27
18971,OUT_18972,19.83530499844186,126.0589932,852.918114933,43
18972,OUT_18973,26.40563470847826,171.0020324,1214.65919659,46
18973,OUT_18974,8.79824304559375,25.58792973,281.543777459,32
18974,OUT_18975,26.090590325345453,201.9234373,1434.982467894,55
18975,OUT_18976,13.84303220965,75.96310501,276.860644193,20
18976,OUT_18977,13.749079195318181,87.85171453,302.479742297,22
18977,OUT_18978,9.375855242181817,37.00851968,206.268815328,22
18978,OUT_18979,33.0987833725098,194.3429483,1688.037951998,51
18979,OUT_18980,20.5492335186875,95.88234871,328.787736299,16
18980,OUT_18981,11.160580136407408,58.72694081,301.335663683,27
18981,OUT_18982,71.40310466820513,459.8359688,8354.16324618,117
18982,OUT_18983,58.11183444046729,447.4059841,6217.96628513,107
18983,OUT_18984,12.055817316115386,87.23945971,313.45125021900003,26
18984,OUT_18985,141.95393187818792,898.3442459,21151.13584985,149
18985,OUT_18986,78.42402443735294,452.2698428,7999.25049261,102
18986,OUT_18987,12.1331714992,52.23750109,303.32928748,25
18987,OUT_18988,30.493299450590165,176.8469091,1860.091266486,61
18988,OUT_18989,15.850239802730771,59.03458536,412.106234871,26
18989,OUT_18990,15.065634591277778,54.26583096,271.181422643,18
18990,OUT_18991,9.654282761625,53.95137157,308.937048372,32
18991,OUT_18992,75.9876249158427,480.2658361,6762.89861751,89
18992,OUT_18993,12.42322094452381,59.73200922,260.887639835,21
18993,OUT_18994,25.435141961872727,173.0892568,1398.932807903,55
18994,OUT_18995,125.7967814327612,860.9110342,16856.76871199,134
18995,OUT_18996,31.267095108333333,162.7717018,1407.019279875,45
18996,OUT_18997,16.75933896296154,96.00773895,435.742813037,26
18997,OUT_18998,76.00325959829203,484.0336531,8588.368334607,113
18998,OUT_18999,12.74071015482353,57.15550744,216.592072632,17
18999,OUT_19000,14.882529666090909,87.16295132,491.123478981,33
19000,OUT_19001,16.5268646068125,69.60595042,264.429833709,16
19001,OUT_19002,25.583078520923078,198.0651002,1330.320083088,52
19002,OUT_19003,12.144770369333333,57.96433228,327.908799972,27
19003,OUT_19004,77.57021762645653,446.8528875,7136.460021634,92
19004,OUT_19005,17.010158166225807,93.05154494,527.314903153,31
19005,OUT_19006,33.12195319201493,183.9439821,2219.1708638650002,67
19006,OUT_19007,15.286657763666668,96.02260527,504.459706201,33
19007,OUT_19008,7.27951371136,25.75918023,181.987842784,25
19008,OUT_19009,14.461411358,77.06557742,231.382581728,16
19009,OUT_19010,8.994751937642857,20.11376193,125.926527127,14
19010,OUT_19011,8.408635362888889,24.0281133,151.355436532,18
19011,OUT_19012,164.8115478128276,1130.811204,23897.67443286,145
19012,OUT_19013,24.81404656608772,140.3197501,1414.400654267,57
19013,OUT_19014,19.119472695272727,97.08929764,420.628399296,22
19014,OUT_19015,20.08714637826923,97.78558181,522.265805835,26
19015,OUT_19016,9.72359737775,25.24710775,155.577558044,16
19016,OUT_19017,25.95781921952174,89.43822213,597.029842049,23
19017,OUT_19018,68.90728595620175,423.835074,7855.430599007,114
19018,OUT_19019,10.117806009433334,56.90212691,303.534180283,30
19019,OUT_19020,11.326019472071428,54.28166329,158.564272609,14
19020,OUT_19021,12.1498328338125,32.36668623,194.397325341,16
19021,OUT_19022,12.8009627846,62.62187446,320.024069615,25
19022,OUT_19023,33.518452545565786,186.5556398,2547.402393463,76
19023,OUT_19024,154.47481927493422,961.154753,23480.17252979,152
19024,OUT_19025,69.42518481613669,447.4147358,9650.100689443,139
19025,OUT_19026,28.83320016933333,196.3098383,2075.990412192,72
19026,OUT_19027,26.603074474659998,184.8453156,1330.1537237329999,50
19027,OUT_19028,68.90302224813,541.6556918,6890.302224813,100
19028,OUT_19029,37.906110919212765,200.9274477,1781.587213203,47
19029,OUT_19030,133.7419156776923,976.5017285,19125.09394191,143
19030,OUT_19031,14.340128706916667,91.75096281,344.16308896600003,24
19031,OUT_19032,13.141990824257142,85.01939682,459.969678849,35
19032,OUT_19033,24.731931120543475,195.4623116,1137.6688315449999,46
19033,OUT_19034,27.546626716592595,183.73656,1487.5178426960001,54
19034,OUT_19035,13.979779577272728,82.54881294,307.5551507,22
19035,OUT_19036,15.197325119485715,85.15314932,531.906379182,35
19036,OUT_19037,14.698043070159999,58.81965995,367.451076754,25
19037,OUT_19038,79.01086958147287,478.7181742,10192.40217601,129
19038,OUT_19039,139.19499957727274,918.5825738,21436.0299349,154
19039,OUT_19040,143.70999568258426,1002.78351,25580.3792315,178
19040,OUT_19041,30.182853511340426,200.952493,1418.594115033,47
19041,OUT_19042,34.375592298600004,197.1842138,2062.535537916,60
19042,OUT_19043,77.30488123825225,476.9538632,8580.841817446,111
19043,OUT_19044,21.251129062175,176.8942462,850.045162487,40
19044,OUT_19045,69.74941816661416,452.258066,8858.17610716,127
19045,OUT_19046,26.267535152999997,192.1519004,1891.262531016,72
19046,OUT_19047,14.477434662785713,70.76172547,405.368170558,28
19047,OUT_19048,10.682835085666667,56.99935799,224.339536799,21
19048,OUT_19049,67.47905939518182,440.2572144,7422.69653347,110
19049,OUT_19050,33.38028854859574,201.1900639,1568.873561784,47
19050,OUT_19051,71.56674147859813,440.2315626,7657.64133821,107
19051,OUT_19052,34.330891796108105,186.0032719,1270.242996456,37
19052,OUT_19053,16.67894534622222,71.15887183,300.221016232,18
19053,OUT_19054,35.93198518611111,218.1685136,1940.32720005,54
19054,OUT_19055,12.486106113172413,69.09304489,362.097077282,29
19055,OUT_19056,18.318358012263158,97.9362653,348.048802233,19
19056,OUT_19057,13.548435558241378,88.80745665,392.904631189,29
19057,OUT_19058,41.76583086878431,208.44839,2130.057374308,51
19058,OUT_19059,17.665833278911766,89.64783371,600.638331483,34
19059,OUT_19060,28.471271713162164,119.6450515,1053.437053387,37
19060,OUT_19061,24.66713919093421,175.8606921,1874.702578511,76
19061,OUT_19062,24.501935207326532,172.2333258,1200.594825159,49
19062,OUT_19063,34.31280180809091,192.6600887,1887.204099445,55
19063,OUT_19064,29.968136082,191.0270595,1558.343076264,52
19064,OUT_19065,21.2801286661,64.35956698,425.602573322,20
19065,OUT_19066,14.809764659259258,87.75646356,399.8636458,27
19066,OUT_19067,19.819573753555556,91.13168367,356.752327564,18
